,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
154,307696,https://www.airbnb.com/rooms/307696,20241129051305,2024-11-30,previous scrape,Camera bella per 1 o 2 persone,"The BnB Tucuman 2430 is a beautiful apartment in a distinguished building and rewarded for its architecture in its time, located in the center of Buenos Aires.<br />It's in one of the most commercial and inexpensive areas of the city, the neighborhood called ELEVEN, where you can have fun watching its shops and shopping at the best prices.<br />Just a 20-minute walk away you can reach the obelisk, passing through the famous Corrientes Avenue with its theaters and attractive restaurants and pizzerias.","We are in the area called Once, very famous for its economic businesses. <br />Downtown can be reached by walking in about 20 minutes or by public transport that we have very close and abundant.<br /><br />We are very close to the clinic hospital and the entire university area.<br /><br />The building has won awards for its structure in its time, and has been one of the most stylish of the eleven.",https://a0.muscache.com/pictures/c0295044-c14c-48cb-91c1-f229b6342171.jpg,500210,https://www.airbnb.com/users/show/500210,Luciano,2011-04-11,"Buenos Aires, Argentina","CIao! Sono Luciano, cantante Lirico di professione, amante del tango argentino, del cibo e del buon vino._x000D_
Vivo tra Spagna, italia e un po a Buenos Aires. Dal 2002 ricevo ospiti nel mio B&B e devo dire che fino a questo momento Ã¨ stata una bellissima esperienza. Tutti i nostri ospiti sono stati felici e ci raccomandano i loro amici che vengono da noi. _x000D_
 Saremo molto felici di averti come nostro gradito ospite.",within a day,1.0,0.5,f,https://a0.muscache.com/im/pictures/user/User-500210/original/0dba395e-e57f-41b9-bf48-c6996baaf25c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-500210/original/0dba395e-e57f-41b9-bf48-c6996baaf25c.jpeg?aki_policy=profile_x_medium,Balvanera,5,6,"['email', 'phone']",t,t,"Buenos Aires, Capital Federal, Argentina",Balvanera,,-34.60341,-58.40237,Private room in rental unit,Private room,2,,1 shared bath,,,"[""Bed linens"", ""Freezer"", ""Essentials"", ""Natura Ecos body soap"", ""Indoor fireplace: gas"", ""Paid street parking off premises"", ""Electrolux  refrigerator"", ""Fire extinguisher"", ""Hair dryer"", ""Clothing storage: closet and wardrobe"", ""Paid washer \u2013 In unit"", ""First aid kit"", ""Kitchen"", ""Dishwasher"", ""Laundromat nearby"", ""Elevator"", ""Host greets you"", ""Lock on bedroom door"", ""Hangers"", ""Microwave"", ""Extra pillows and blankets"", ""Ceiling fan"", ""Window AC unit"", ""Wifi \u2013 43 Mbps"", ""Cleaning available during stay"", ""Bidet"", ""Dishes and silverware"", ""Drying rack for clothing"", ""EV charger"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Iron"", ""HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix, premium cable, Roku, standard cable, DVD player"", ""Portable heater"", ""Luggage dropoff allowed"", ""Radiant heating"", ""Portable fans"", ""Ethernet connection"", ""Bathtub"", ""Movie theater"", ""Room-darkening shades"", ""Private patio or balcony"", ""Dining table"", ""Coffee maker"", ""Piano"", ""Cleaning products""]",,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2024-11-30,6,0,0,2016-01-09,2022-11-20,4.67,5.0,4.67,5.0,5.0,3.83,4.5,,f,4,0,4,0,0.06
157,309428,https://www.airbnb.com/rooms/309428,20241129051305,2024-11-30,city scrape,San Telmo - depto antiguo renovado,"Our charming apartment, comfortable and bright is in a quiet an very beautiful downtown building, 1 block from the subway and 5 to the heart of San Telmo. A perfect place for a couple, full equipped with all the amenities and services needed for an unforgettable vacation.","This charming apartment is located in San Telmo, the oldest neighborhood in the city, known for its colonial architecture, where you will find restaurants, bars, a bohemian atmosphere and simultaneously a privileged location in the city of Buenos Aires.",https://a0.muscache.com/pictures/26770909/b76c83b9_original.jpg,1454415,https://www.airbnb.com/users/show/1454415,Ura,2011-11-29,"ViÃ±a del Mar, Chile","I'm an architect, living in ViÃ±a del Mar, Chile. I'm passionate about design and urban planning, travel and tour. My home in Buenos Aires is a quiet, spacious, bright and very well located apartment._x000D_
************_x000D_
Soy arquitecta, vivo actualmente en ViÃ±a del Mar, Chile. Me apasiona el diseÃ±o y el urbanismo, viajar y recorrer. Mi casa en Buenos Aires es un departamento tranquilo, amplio, luminoso y muy bien ubicado.",within a day,1.0,1.0,f,https://a0.muscache.com/im/users/1454415/profile_pic/1322596095/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1454415/profile_pic/1322596095/original.jpg?aki_policy=profile_x_medium,Monserrat,1,1,"['email', 'phone', 'work_email']",t,t,"Buenos Aires, Capital Federal, Argentina",Constitucion,,-34.61834,-58.37902,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,"[""Bed linens"", ""Freezer"", ""Wifi"", ""Essentials"", ""Dryer"", ""Outdoor furniture"", ""Hair dryer"", ""Clothing storage: closet"", ""Stove"", ""Hammock"", ""Free street parking"", ""Cooking basics"", ""Baking sheet"", ""Kitchen"", ""Laundromat nearby"", ""Host greets you"", ""Body soap"", ""Hangers"", ""Microwave"", ""Air conditioning"", ""Extra pillows and blankets"", ""Washer"", ""Ceiling fan"", ""Refrigerator"", ""Books and reading material"", ""Oven"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Shampoo"", ""Hot water kettle"", ""Single level home"", ""Ethernet connection"", ""Private patio or balcony"", ""Dining table"", ""Blender"", ""Coffee maker"", ""Piano"", ""Cleaning products""]",29134.0,6,1125,6,6,1125,1125,6.0,1125.0,,t,18,48,78,259,2024-11-30,120,3,0,2012-12-05,2024-07-12,4.72,4.77,4.72,4.83,4.88,4.82,4.73,,f,1,1,0,0,0.82
170,333282,https://www.airbnb.com/rooms/333282,20241129051305,2024-12-01,city scrape,Lovely Double Bedroom. Private WC,Please Inform check in and check out time Before confirming the reservation.,"We are in the heart of the city, which is very convenient to discover Buenos Aires. Most of the tourist attractions can be visited on foot.",https://a0.muscache.com/pictures/65102ef6-cae9-4407-894b-fc977dd12560.jpg,1698050,https://www.airbnb.com/users/show/1698050,Laura,2012-02-04,"Buenos Aires, Argentina","Hello I'm Laura. 
I work in Tourism & Culture production.  I am a passionate Tango dancer
I love meeting people from all over the world, travelling and sharing life with guests and friends.

Welcome to Buenos Aires!",within a day,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/User-1698050/original/40cb200b-6c3b-4a6e-ac94-ee3b2b774541.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-1698050/original/40cb200b-6c3b-4a6e-ac94-ee3b2b774541.jpeg?aki_policy=profile_x_medium,San NicolÃ¡s,1,2,"['email', 'phone']",t,t,"Buenos Aires, Capital Federal, Argentina",San Nicolas,,-34.59927,-58.37867,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,"[""Bed linens"", ""Wifi"", ""Elevator"", ""Dishes and silverware"", ""Essentials"", ""Heating"", ""Park view"", ""Room-darkening shades"", ""Hangers"", ""Coffee maker"", ""Extra pillows and blankets"", ""Dining table"", ""Ceiling fan"", ""Refrigerator"", ""Clothing storage: closet""]",45427.0,2,60,2,2,60,60,2.0,60.0,,t,28,58,88,363,2024-12-01,39,1,0,2012-02-22,2024-01-27,4.89,4.85,4.97,4.97,4.95,4.85,4.9,,f,1,0,1,0,0.25
214,435818,https://www.airbnb.com/rooms/435818,20241129051305,2024-11-30,city scrape,Excelente departamento en  Palermo- Barrio Norte,"Beautiful, comfortable and comfortable Apartment, with AN EXCELLENT LOCATION just 300 meters from Alto Palermo SHOPPING,  close to all the main attractions of the city, for its privileged location to enjoy Buenos Aires, in a warm place surrounded by shops, bars, restaurants and entertainment.<br />EXCELLENT LOCATION!!","The apartment is on the beautiful Avenida de Coronel Diaz, in front of the beautiful Las Heras Park, shopping area, bars, restaurants and entertainment.",https://a0.muscache.com/pictures/25655182/704ff07d_original.jpg,2164622,https://www.airbnb.com/users/show/2164622,Mariano,2012-04-17,"Buenos Aires, Argentina","Trabajo en un emprendimiento familiar, que consiste en alquilar departamentos por dÃ­a, de categorÃ­a en Capital Federal y Santa Rosa, La Pampa.",within a day,0.8,0.17,f,https://a0.muscache.com/im/users/2164622/profile_pic/1414727035/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2164622/profile_pic/1414727035/original.jpg?aki_policy=profile_x_medium,Palermo,1,2,"['email', 'phone']",t,t,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",Recoleta,,-34.58518,-58.40734,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,1.0,"[""TV with standard cable"", ""Bed linens"", ""Wifi"", ""Essentials"", ""Self check-in"", ""Hair dryer"", ""Free street parking"", ""Cooking basics"", ""Kitchen"", ""Elevator"", ""Hangers"", ""Microwave"", ""Air conditioning"", ""Extra pillows and blankets"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""Paid parking off premises"", ""Shampoo"", ""Bathtub"", ""Building staff"", ""Coffee maker""]",40380.0,3,60,3,3,60,60,3.0,60.0,,t,27,57,87,87,2024-11-30,43,0,0,2015-12-18,2023-03-18,4.56,4.72,4.67,4.91,4.98,4.98,4.53,,f,1,1,0,0,0.39
215,438557,https://www.airbnb.com/rooms/438557,20241129051305,2024-11-30,city scrape,CLOSE TO MILONGAS APPT IN PALERMO,Palermo University<br />Great apartment location! <br />One bed room apartment.,,https://a0.muscache.com/pictures/879ab8fe-68bc-4e3e-b186-b89f2835901c.jpg,112294,https://www.airbnb.com/users/show/112294,Hernan,2010-04-22,"Buenos Aires, Argentina","Ofrecemos Departamentos en un ambiente amigable y placentero,atendido por sus dueÃ±os. 
We offer a Apartments with a comfortable and friendly atmosphere operated by its owners",within a day,1.0,0.73,t,https://a0.muscache.com/im/pictures/user/01ccd8cc-5e75-4fd5-86bb-73e22ea70089.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/01ccd8cc-5e75-4fd5-86bb-73e22ea70089.jpg?aki_policy=profile_x_medium,Almagro,2,2,"['email', 'phone']",t,t,,Almagro,,-34.59836,-58.41499,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Bed linens"", ""Wifi"", ""Free washer \u2013 In unit"", ""Essentials"", ""Hair dryer"", ""Free street parking"", ""Cooking basics"", ""Host greets you"", ""Kitchen"", ""Hangers"", ""32 inch HDTV"", ""Microwave"", ""Extra pillows and blankets"", ""Crib"", ""Refrigerator"", ""Ceiling fan"", ""Oven"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Heating"", ""Window guards"", ""Long term stays allowed"", ""Stainless steel gas stove"", ""Hot water"", ""Iron"", ""AC - split type ductless system"", ""Wine glasses"", ""Hot water kettle"", ""Private entrance"", ""Room-darkening shades"", ""Coffee maker""]",25237.0,2,90,2,2,90,90,2.0,90.0,,t,0,9,39,71,2024-11-30,40,2,0,2012-07-31,2024-06-14,4.85,4.83,4.75,4.9,4.83,4.85,4.8,,f,1,1,0,0,0.27
216,438798,https://www.airbnb.com/rooms/438798,20241129051305,2024-11-29,city scrape,Gorgeous 2bd in lovely Palermo Soho,"Welcome to our gorgeous family-owned apartment in the best part of Palermo! A lovely 2 bed apartment than can comfortably hold 6, in a secure, modern building with all amenities. Step outside and you are in BA's best neighbourhood - ready to explore!","It's a great central location, ideally positioned between Plaza Italia and Plaza Serrano.  So you're within easy walking distance of both, but far enough removed to be out of the hustle and bustle.<br /><br />You're a short walk to parks, the Botanic Gardens, and of course all Palermo Soho's famous boutiques, restaurants, bars and nightlife are on your doorstep.<br /><br />Local amenities including supermarkets, organic food shops, restaurants/pubs, discos/bars, ice cream parlours, local internet coffee shops, banks and ATM machines are all within a few blocks.<br /><br />A very short cab ride away are Las Canitas, with its restaurants, bars and polo fields; the Costanera, with its top nightclubs; Aeroparque Jorge Newberry, the domestic airport; Recoleta, with its lovely architecture and stunning cemetery; and San Telmo, with its historical buildings and markets.",https://a0.muscache.com/pictures/7580120/a8555345_original.jpg,233651,https://www.airbnb.com/users/show/233651,Cameron,2010-09-13,"Buenos Aires, Argentina","Originally from England, I moved to Buenos Aires in 2006 after spending 4 years in New York._x000D_
_x000D_
I love travelling, playing sports, meeting people, constantly learning and enjoying life.  So BA has proven to be a good spot to do all that from._x000D_
_x000D_
I live in BA, so am around to answer any questions you might have.",within a day,1.0,0.3,f,https://a0.muscache.com/im/users/233651/profile_pic/1284425795/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/233651/profile_pic/1284425795/original.jpg?aki_policy=profile_x_medium,Palermo,5,5,"['email', 'phone']",t,t,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",Palermo,,-34.5841,-58.42353,Entire condo,Entire home/apt,6,1.5,1.5 baths,2.0,3.0,"[""Gym"", ""Wifi"", ""Essentials"", ""Sun loungers"", ""Hair dryer"", ""Stove"", ""Free street parking"", ""Host greets you"", ""Kitchen"", ""Elevator"", ""Paid washer \u2013 In building"", ""Shared pool"", ""Hangers"", ""Microwave"", ""Backyard"", ""Air conditioning"", ""Refrigerator"", ""Paid dryer \u2013 In building"", ""Oven"", ""Cleaning available during stay"", ""Dishes and silverware"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""Paid parking off premises"", ""TV with Chromecast"", ""Hot water kettle"", ""Single level home"", ""Ethernet connection"", ""Bathtub"", ""Outdoor playground"", ""Room-darkening shades"", ""Private patio or balcony"", ""Dining table"", ""Coffee maker"", ""Toaster""]",141329.0,5,1125,5,5,1125,1125,5.0,1125.0,,t,17,45,75,165,2024-11-29,119,0,0,2012-07-24,2020-03-11,4.64,4.79,4.45,4.9,4.91,4.95,4.6,,f,5,5,0,0,0.79
245,536467,https://www.airbnb.com/rooms/536467,20241129051305,2024-11-30,city scrape,Beautiful Private Room Palermo Soho,"La Casa is located in Palermo Soho, the cutest neighborhood in Buenos Aires! Surrounded by restaurants and designer homes, with excellent access to transportation systems. Living in the House is often an unforgettable â€œhomeâ€ experience, where guests share deeply enriching experiences. The House has an ideal layout that allows<br />a harmonious coexistence. The terrace is the heart of the house, where you can enjoy some air and greenery in the middle of the city. Welcome!!",,https://a0.muscache.com/pictures/miso/Hosting-536467/original/78a81c69-d88a-4882-a276-4c1e994cd8e7.jpeg,1516002,https://www.airbnb.com/users/show/1516002,Maria Agustina,2011-12-18,"Buenos Aires, Argentina","Born in Buenos Aires, Argentina, I've being renting rooms for a few years now, and it's being a really enriching experience  receiving foreign guests at home, and sharing different cultures and histories. _x000D_
I dedicate myself to art: writing  and singing, are my passions!
Though I no longer live in the house, for me is trully important to help my guests feel at home, and to advice them on how to enjoy the city in all its splendour!",within a day,0.9,0.71,f,https://a0.muscache.com/im/pictures/user/2fabe3f2-5fe4-445c-a7ab-23523c122b7f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2fabe3f2-5fe4-445c-a7ab-23523c122b7f.jpg?aki_policy=profile_x_medium,Palermo,6,9,"['email', 'phone']",t,t,,Palermo,,-34.59152,-58.42356,Private room in rental unit,Private room,6,2.0,2 shared baths,1.0,1.0,"[""TV with standard cable"", ""Bed linens"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Heating"", ""Lock on bedroom door"", ""Backyard"", ""Hot water"", ""Extra pillows and blankets"", ""Refrigerator""]",13123.0,9,1125,9,9,1125,1125,9.0,1125.0,,t,6,6,6,249,2024-11-30,22,1,0,2012-12-25,2024-03-04,4.82,4.52,4.52,4.76,4.9,4.95,4.52,,f,5,0,5,0,0.15
251,564422,https://www.airbnb.com/rooms/564422,20241129051305,2024-11-30,city scrape,"Lovely Studio in Palermo, Buenos Aires","This nice studio is warm and bright, very well located in Palermo area, at the intersection of Avenida Cordoba and Estado de Palestina street, surrounded by restaurants, bars, pubs, art galleries, design shops and tango places.<br />Check in/out 11 am (Flexible)","Supermarkets: Carrefour Express, Cabrera 4106<br />Dia , Av Cordoba 4000<br />Pharmacy: Farmacity, Av Cordoba 3949",https://a0.muscache.com/pictures/43110765/7ceb51e1_original.jpg,2775530,https://www.airbnb.com/users/show/2775530,Ximena,2012-06-28,"London, United Kingdom",From Buenos Aires,within a day,1.0,0.0,f,https://a0.muscache.com/im/pictures/user/User/original/512fa483-5724-45d0-a898-dee7817a3b69.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/512fa483-5724-45d0-a898-dee7817a3b69.jpeg?aki_policy=profile_x_medium,Palermo,1,1,"['email', 'phone']",t,t,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",Palermo,,-34.59433,-58.42617,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""TV with standard cable"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Essentials"", ""Heating"", ""Dryer"", ""Washer"", ""Window AC unit""]",23069.0,5,90,5,5,90,90,5.0,90.0,,t,0,0,27,27,2024-11-30,50,0,0,2013-08-18,2022-12-13,4.6,4.82,4.82,4.9,4.94,4.37,4.65,,f,1,1,0,0,0.36
255,578028,https://www.airbnb.com/rooms/578028,20241129051305,2024-11-30,previous scrape,luminous FULL HOUSE w/garden+ terrace,"It's a very special place with white walls and a lot of sunlight coming through the big windows. The floor and ceiling are made of smooth concrete. In winter the floor is warm due to the underground heating, while in summer it keeps the house fresh. <br />there is a garden and a terrace. 2 rooms with a full private bathroom each. <br />It's super quiet, with no cars noise from the streets, only birds singing.","It's a great neighborhood with many new pubs, cafes and supermarkets around . everything you need very close.",https://a0.muscache.com/pictures/ee16a31f-1a9e-41d5-ac63-4ba058a2a15a.jpg,2821710,https://www.airbnb.com/users/show/2821710,Lucia,2012-07-03,"Buenos Aires, Argentina",:) (:,within a day,1.0,,f,https://a0.muscache.com/im/pictures/user/e834897a-07d1-4538-bd42-ff7f3b54c213.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e834897a-07d1-4538-bd42-ff7f3b54c213.jpg?aki_policy=profile_x_medium,NÃºÃ±ez,2,3,"['email', 'phone']",t,t,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",NuÃ±ez,,-34.54933,-58.46402,Entire rental unit,Entire home/apt,4,,2 baths,2.0,,"[""Bed linens"", ""Freezer"", ""Wifi"", ""Essentials"", ""Pets allowed"", ""Sound system with aux"", ""Coffee"", ""Outdoor dining area"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Cleaning products"", ""Fire extinguisher"", ""Hair dryer"", ""Courtyard view"", ""Garden view"", ""Shared patio or balcony"", ""Hammock"", ""Cooking basics"", ""Baking sheet"", ""First aid kit"", ""Kitchen"", ""Free street parking"", ""Smoking allowed"", ""Host greets you"", ""Smoke alarm"", ""Body soap"", ""Hangers"", ""Central heating"", ""Backyard"", ""Air conditioning"", ""Extra pillows and blankets"", ""Washer"", ""Ceiling fan"", ""Refrigerator"", ""Outdoor shower"", ""Books and reading material"", ""Pocket wifi"", ""City skyline view"", ""Oven"", ""Bidet"", ""Cleaning available during stay"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Hot water"", ""Iron"", ""Luggage dropoff allowed"", ""Gas stove"", ""Shampoo"", ""Radiant heating"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Bathtub"", ""Paid parking lot off premises"", ""Room-darkening shades"", ""Conditioner"", ""Dining table"", ""Blender"", ""Coffee maker"", ""Shower gel"", ""Toaster""]",,28,1125,28,28,1125,1125,28.0,1125.0,,t,0,0,0,0,2024-11-30,30,0,0,2012-11-07,2023-06-06,4.79,5.0,4.79,4.9,4.9,4.86,4.93,,f,1,1,0,0,0.2
263,598615,https://www.airbnb.com/rooms/598615,20241129051305,2024-11-29,city scrape,Luminous and Beautiful Apt.1-2 pax,,,https://a0.muscache.com/pictures/d7bfaa0e-9469-46b5-a48a-80a9901cff1e.jpg,2960821,https://www.airbnb.com/users/show/2960821,Matias,2012-07-16,"Buenos Aires, Argentina","Responsable, buen anfitrion, organizado, colaborador, honesto, dispuesto...",within a day,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/d32cc656-252d-4113-b8bd-ac1099451b5a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d32cc656-252d-4113-b8bd-ac1099451b5a.jpg?aki_policy=profile_x_medium,Belgrano,1,1,"['email', 'phone']",t,t,,Belgrano,,-34.55838,-58.44617,Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,1.0,"[""TV with standard cable"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Heating"", ""Air conditioning"", ""Washer"", ""Refrigerator""]",21199.0,5,1125,3,3,1125,1125,3.0,1125.0,,t,0,0,0,122,2024-11-29,5,0,0,2013-08-16,2014-07-09,4.0,4.0,4.25,5.0,5.0,4.25,4.25,,f,1,0,1,0,0.04
309,711298,https://www.airbnb.com/rooms/711298,20241129051305,2024-11-30,city scrape,Recoleta Apt-Your Home in B. A.!,"3 bedroom, 3 bathroom apartment occupying entire floor, on one level, accessed via lift so perfect for those with limited mobility.  In the best neighborhood within walking distant of shops, restaurants, the famous cemetery.","The architecture of the neighborhood and the people who inhabit this part of the city are fantastic.  Plenty of boutiques, restaurants, coffee shops, a great super market, hairdressers, dry cleaner...all conveniently located within steps of our apartment.<br />To reach the famous cemetery, you turn left out the apartment, walk a few blocks and you're there!<br /><br />The neighborhood has enough action to feel lively without being too commercial.  <br /><br />Our favorite hangout is Josephina's Cafe, on the corner!",https://a0.muscache.com/pictures/13069768/e6f5e1f6_original.jpg,3660784,https://www.airbnb.com/users/show/3660784,Melissa,2012-09-24,"Decatur, AL","Hello!  Recently, my life has been spent heading east and west between the U. S. and Europe, which is why I'm listing our apartment in B. A.  I don't have as much time to head south to Argentina at present!  However, my loss can be your gain!  _x000D_
I'll be happy to answer any questions you may have.",within a day,0.6,0.67,f,https://a0.muscache.com/im/pictures/user/c60ecd69-8e5d-459c-af35-1e946582de7f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c60ecd69-8e5d-459c-af35-1e946582de7f.jpg?aki_policy=profile_x_medium,Retiro,1,1,"['email', 'phone']",t,t,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",Retiro,,-34.59263,-58.38738,Entire rental unit,Entire home/apt,6,3.0,3 baths,3.0,3.0,"[""TV with standard cable"", ""Bed linens"", ""Wifi"", ""Essentials"", ""Pets allowed"", ""Hair dryer"", ""Cooking basics"", ""Kitchen"", ""Elevator"", ""Body soap"", ""Hangers"", ""Air conditioning"", ""Extra pillows and blankets"", ""Washer"", ""Ceiling fan"", ""Refrigerator"", ""Books and reading material"", ""Clothing storage"", ""Bidet"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Heating"", ""Safe"", ""Dedicated workspace"", ""Hot water"", ""Shampoo"", ""Ethernet connection"", ""Bathtub"", ""Room-darkening shades"", ""Conditioner"", ""Cleaning products""]",95902.0,7,90,7,7,90,90,7.0,90.0,,t,21,44,74,257,2024-11-30,44,0,0,2012-10-24,2023-11-15,4.86,4.84,4.84,5.0,5.0,4.95,4.86,,f,1,1,0,0,0.3
